"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 0 1 87 2318 0.0616802081801756 0.0616802081801756 0.0046417892162078 FALSE ""
100 0 1 6 2319 -0.0373109342506115 0.0373109342506115 0.00142295296064154 FALSE ""
250 0 0.25 4 2320 -0.0618308435847275 0.0618308435847275 0.00471218935783333 FALSE ""
100 0 1 84 2321 -0.11484901362193 0.11484901362193 0.0138573786054521 FALSE ""
100 1 1 26 2322 1.10495847011877 0.104958470118766 0.553562495075487 FALSE ""
100 0.5 0.25 52 2323 0.493588413624961 0.00641158637503886 0.188968081257593 FALSE ""
250 0.5 0.25 35 2324 0.425809113826707 0.0741908861732933 0.151039113366051 FALSE ""
100 0 1 53 2325 -0.0900525388199157 0.0900525388199157 0.00990368445975924 FALSE ""
50 0 1 22 2326 0.0242344527134945 0.0242344527134945 0.000604954302176264 FALSE ""
100 0.5 1 91 2327 0.402467678165784 0.0975323218342161 0.183961977327742 FALSE ""
100 0 1 93 2328 0.121268123066583 0.121268123066583 0.0121702332616959 FALSE ""
250 0 0.25 79 2329 -0.0814504353662331 0.0814504353662331 0.00644579936252793 FALSE ""
100 1 0.5 90 2330 0.982002881077093 0.0179971189229073 0.383657143476538 FALSE ""
50 0.5 0.25 93 2331 0.73849875161432 0.23849875161432 0.335272822509929 FALSE ""
250 1 1 72 2332 1.01230532434334 0.0123053243433364 0.519566724639171 FALSE ""
100 0 0.5 95 2333 -0.0144898613465333 0.0144898613465333 0.000280091035721353 FALSE ""
50 0 1 34 2334 0.00483083112609259 0.00483083112609259 2.43439383371858e-05 FALSE ""
100 1 1 32 2335 1.15027083093069 0.150270830930692 0.561120130780095 FALSE ""
100 0 0.5 49 2336 -0.0597364755240247 0.0597364755240247 0.00362235649093133 FALSE ""
50 1 0.5 2 2337 1.08741093944271 0.0874109394427078 0.545422751192916 FALSE ""
50 0 1 75 2338 0.0688086152907553 0.0688086152907553 0.00637828891025743 FALSE ""
50 0 0.5 82 2339 -0.0429621098032053 0.0429621098032053 0.00231473024808527 FALSE ""
100 0.5 0.25 72 2340 0.764606991120536 0.264606991120536 0.351484503024958 FALSE ""
50 0.5 0.5 85 2341 0.424821305496452 0.0751786945035476 0.229531743328767 FALSE ""
50 0.5 0.25 16 2342 0.50099646043183 0.000996460431830326 0.199508404889868 FALSE ""
250 1 0.5 12 2343 0.982486384453114 0.0175136155468858 0.475385843283446 FALSE ""
50 0 0.25 85 2344 -0.164003201031175 0.164003201031175 0.0168293372246115 FALSE ""
250 0.5 0.25 97 2345 0.494952863397293 0.00504713660270667 0.237868323708244 FALSE ""
250 1 1 17 2346 1.0922557011915 0.0922557011914993 0.538475071455814 FALSE ""
50 0 0.5 80 2347 0.0274619608575356 0.0274619608575356 0.000783045682068677 FALSE ""
50 1 0.5 21 2348 1.06643258354168 0.0664325835416764 0.513108219139678 FALSE ""
100 1 1 89 2349 1.02489804914966 0.0248980491496571 0.458378435917088 FALSE ""
50 0 0.25 34 2350 -0.054731636371439 0.054731636371439 0.00341472026204026 FALSE ""
50 0.5 0.25 15 2351 0.446848579379011 0.0531514206209892 0.12743584705493 FALSE ""
50 0 0.5 72 2352 0.00446461679713535 0.00446461679713535 1.03383770487672e-05 FALSE ""
100 0.5 1 61 2353 0.492998054879468 0.00700194512053243 0.184090385221786 FALSE ""
100 1 0.5 67 2354 1.00028502351949 0.000285023519486893 0.476936265128636 FALSE ""
250 1 0.5 24 2355 0.919174287951352 0.0808257120486481 0.431481811790677 FALSE ""
100 0.5 0.5 70 2356 0.569496858980782 0.0694968589807822 0.277221254563487 FALSE ""
50 1 0.25 73 2357 0.78162791077213 0.21837208922787 0.269373937037254 FALSE ""
100 0 1 8 2358 0.212044139004025 0.212044139004025 0.0489069105582551 FALSE ""
100 1 0.5 98 2359 1.03488502888349 0.0348850288834937 0.56802935419481 FALSE ""
250 1 0.5 59 2360 1.01235032600957 0.0123503260095725 0.562392787378641 FALSE ""
250 1 0.5 57 2361 1.05325212647021 0.0532521264702071 0.519914156040862 FALSE ""
50 1 1 85 2362 0.962472953252648 0.0375270467473515 0.481759607869153 FALSE ""
50 1 1 27 2363 0.958686871091171 0.0413131289088288 0.53646270603295 FALSE ""
50 0 0.25 5 2364 0.173944717645696 0.173944717645696 0.0279605396246819 FALSE ""
50 0.5 0.25 98 2365 0.333219638061042 0.166780361938958 0.0831571305629245 FALSE ""
100 0 0.5 79 2366 0.0895144468020832 0.0895144468020832 0.00655402411622373 FALSE ""
250 0 1 16 2367 0.0823060123687841 0.0823060123687841 0.005366386197192 FALSE ""
250 1 0.25 74 2368 0.96178109206117 0.0382189079388295 0.50258019802029 FALSE ""
250 0 0.25 70 2369 0.049094495893428 0.049094495893428 0.00262446260971693 FALSE ""
100 0 0.5 23 2370 -0.0333034516213709 0.0333034516213709 0.00109996072411214 FALSE ""
250 1 0.5 11 2371 0.977822350579832 0.0221776494201682 0.5096124332489 FALSE ""
50 1 0.25 58 2372 1.01389427635185 0.0138942763518484 0.389701136332201 FALSE ""
250 0 1 59 2373 -0.0354283645459841 0.0354283645459841 0.00114117635903491 FALSE ""
250 0.5 0.5 65 2374 0.477774544012727 0.0222254559872725 0.201132906904916 FALSE ""
100 0 1 56 2375 0.106640354530292 0.106640354530292 0.00937919430564498 FALSE ""
50 0 0.5 64 2376 0.0138530155056337 0.0138530155056337 0.000140087870282828 FALSE ""
50 0 1 21 2377 0.115953277391619 0.115953277391619 0.0156639565682808 FALSE ""
100 1 0.5 19 2378 0.913739797156907 0.0862602028430932 0.519851299989541 FALSE ""
50 0.5 0.25 54 2379 0.390179488063488 0.109820511936512 0.217324420806016 FALSE ""
250 0 1 100 2380 -0.109075135198648 0.109075135198648 0.012790294292895 FALSE ""
100 0.5 0.5 96 2381 0.456961061187266 0.0430389388127342 0.142990950553293 FALSE ""
50 0.5 0.25 27 2382 0.660409215612005 0.160409215612005 0.269258776438017 FALSE ""
50 1 0.25 25 2383 0.874369742532152 0.125630257467848 0.419589165713304 FALSE ""
50 0.5 0.25 5 2384 0.656899035240357 0.156899035240357 0.240533243886439 FALSE ""
100 0.5 1 71 2385 0.500375585223673 0.000375585223672648 0.186691766361673 FALSE ""
250 0 1 52 2386 0.0785077317913001 0.0785077317913001 0.00571862602124631 FALSE ""
100 0.5 0.25 64 2387 0.422596656938654 0.0774033430613457 0.158621323557787 FALSE ""
250 0 0.25 58 2388 0.0569784767677248 0.0569784767677248 0.00300213723820727 FALSE ""
100 0 0.5 62 2389 0.0321699268007658 0.0321699268007658 0.00123188999340416 FALSE ""
50 0 1 78 2390 0.0217428124927541 0.0217428124927541 0.000637765375015616 FALSE ""
100 0.5 0.25 50 2391 0.392665182517964 0.107334817482036 0.0924348096956746 FALSE ""
250 0 0.25 77 2392 -0.00722580812933573 0.00722580812933573 5.51405958869744e-05 FALSE ""
250 1 0.25 87 2393 0.957057982379095 0.0429420176209048 0.473413441281086 FALSE ""
50 1 0.5 36 2394 1.01553467119988 0.0155346711998761 0.659249194183614 FALSE ""
250 1 1 51 2395 1.04642972786954 0.0464297278695447 0.551540487660883 FALSE ""
100 1 1 24 2396 1.01391420991374 0.0139142099137415 0.500633979361763 FALSE ""
250 1 0.5 19 2397 0.947557376749714 0.0524426232502859 0.453220876014685 FALSE ""
100 0.5 0.25 11 2398 0.453435678987125 0.0465643210128747 0.176359327644631 FALSE ""
100 0 0.25 45 2399 0.0488878327652863 0.0488878327652863 0.00264028544045814 FALSE ""
100 0 1 25 2400 0.0194625850193481 0.0194625850193481 0.000645298577848349 FALSE ""
100 1 0.5 35 2401 0.926327487067923 0.0736725129320771 0.379705203030002 FALSE ""
250 0.5 0.5 52 2402 0.576437479915548 0.0764374799155483 0.233070479224211 FALSE ""
50 1 0.5 76 2403 1.09479550491249 0.0947955049124862 0.538185014203865 FALSE ""
250 0 1 72 2404 0.0336652967150477 0.0336652967150477 0.00117915514541745 FALSE ""
100 1 0.25 35 2405 1.0653393750285 0.0653393750285032 0.535389143067926 FALSE ""
50 0 0.25 1 2406 -0.0937047207064557 0.0937047207064557 0.0142750478751263 FALSE ""
50 0.5 0.25 82 2407 0.332187477417245 0.167812522582755 0.0813054229194053 FALSE ""
50 1 0.5 77 2408 1.01551046582176 0.0155104658217551 0.442038898321605 FALSE ""
100 1 0.25 95 2409 1.09499830114844 0.0949983011484363 0.491453457406114 FALSE ""
50 1 1 26 2410 1.00728297931693 0.00728297931692534 0.588713966226627 FALSE ""
50 0.5 1 99 2411 0.296423293141835 0.203576706858165 0.0673622271636639 FALSE ""
50 0 0.5 92 2412 -0.028619363339318 0.028619363339318 0.000882640834095883 FALSE ""
250 1 1 83 2413 1.02165249214234 0.0216524921423409 0.540242826814696 FALSE ""
100 0 0.5 57 2414 0.127971868165832 0.127971868165832 0.0160263836353214 FALSE ""
50 0 0.5 28 2415 -0.0490941075100649 0.0490941075100649 0.00237908026858953 FALSE ""
250 1 0.25 61 2416 0.92828658430279 0.0717134156972096 0.443285257918599 FALSE ""
250 1 1 39 2417 1.07475264245717 0.074752642457167 0.498534275717467 FALSE ""
50 0 1 68 2418 -0.0489822479314657 0.0489822479314657 0.00331030617571478 FALSE ""
100 1 0.25 52 2419 0.936428304946976 0.0635716950530237 0.513037948380636 FALSE ""
50 0 1 74 2420 -0.00504159194559507 0.00504159194559507 3.39933318803934e-05 FALSE ""
50 0.5 0.5 93 2421 0.427948648916131 0.0720513510838687 0.17460456373375 FALSE ""
250 0 0.25 63 2422 0.0779431952177486 0.0779431952177486 0.00493439120553469 FALSE ""
100 1 1 16 2423 1.0458176421386 0.0458176421386043 0.459899947933741 FALSE ""
250 0.5 1 26 2424 0.411532154074937 0.0884678459250634 0.116746507731619 FALSE ""
250 0.5 1 62 2425 0.473372779148308 0.0266272208516923 0.193639513814168 FALSE ""
50 0 1 7 2426 0.0501777116171715 0.0501777116171715 0.00337230124237277 FALSE ""
250 0 1 50 2427 0.0812810526176043 0.0812810526176043 0.00780541584012866 FALSE ""
50 0 0.5 41 2428 0.157959076506094 0.157959076506094 0.0290771841384806 FALSE ""
250 0 1 24 2429 -0.0216093684788859 0.0216093684788859 0.000463496291723687 FALSE ""
50 1 1 39 2430 1.04174871640915 0.0417487164091517 0.587408687702304 FALSE ""
250 1 1 78 2431 0.952545627591841 0.0474543724081591 0.457504769192522 FALSE ""
50 0 0.25 46 2432 0.0390665299794811 0.0390665299794811 0.00154987663688414 FALSE ""
250 0.5 0.25 54 2433 0.415011555551756 0.0849884444482445 0.137126759616604 FALSE ""
50 0 0.25 59 2434 0.162415307277295 0.162415307277295 0.0214736874210756 FALSE ""
100 0.5 1 100 2435 0.508882966661273 0.00888296666127308 0.255327142390661 FALSE ""
50 0.5 0.25 56 2436 0.587895862349099 0.0878958623490994 0.262373241830272 FALSE ""
50 1 1 30 2437 0.974214117886619 0.0257858821133812 0.425736014267855 FALSE ""
50 0.5 1 79 2438 0.395502486960401 0.104497513039599 0.152876067355262 FALSE ""
100 0 0.25 87 2439 0.163432921845102 0.163432921845102 0.0250445965084056 FALSE ""
50 1 1 94 2440 1.12408495641934 0.124084956419342 0.470806215977723 FALSE ""
50 0.5 0.5 3 2441 0.545120464069079 0.045120464069079 0.237641419500921 FALSE ""
250 1 1 42 2442 0.858234442553965 0.141765557446035 0.377442299371487 FALSE ""
100 0 0.25 6 2443 -0.0619287627722699 0.0619287627722699 0.00547719424727891 FALSE ""
50 0.5 0.25 76 2444 0.49116136921614 0.00883863078385971 0.188353188021352 FALSE ""
100 0.5 0.25 62 2445 0.555161728251864 0.0551617282518645 0.244328158533458 FALSE ""
250 0.5 0.25 9 2446 0.519976794502519 0.0199767945025188 0.238113368838583 FALSE ""
50 1 0.5 31 2447 0.71684380055138 0.28315619944862 0.302400331237457 FALSE ""
250 1 1 36 2448 0.89714589552461 0.10285410447539 0.488934887400362 FALSE ""
50 1 1 80 2449 0.992997104239803 0.00700289576019653 0.514507383667088 FALSE ""
100 0 0.25 29 2450 0.0542701713022308 0.0542701713022308 0.00358969366680368 FALSE ""
100 0 0.5 72 2451 -0.00668709976877892 0.00668709976877892 3.984683348224e-05 FALSE ""
100 0 0.5 4 2452 -0.14425857671575 0.14425857671575 0.021743031731391 FALSE ""
50 0 0.5 77 2453 0.0467978702049558 0.0467978702049558 0.00385014465141769 FALSE ""
50 1 0.25 53 2454 1.075412872919 0.0754128729190036 0.477116631835831 FALSE ""
50 1 0.25 61 2455 0.710420103983863 0.289579896016137 0.339963337812747 FALSE ""
50 1 1 56 2456 1.08880782177186 0.0888078217718609 0.579319450478942 FALSE ""
100 0.5 1 69 2457 0.439546124043926 0.0604538759560743 0.209144591761861 FALSE ""
100 0 0.5 53 2458 0.0715581265703282 0.0715581265703282 0.00502216865512841 FALSE ""
250 0.5 0.25 83 2459 0.404573634944632 0.0954263650553676 0.128184820545514 FALSE ""
50 0.5 0.5 59 2460 0.516131378771019 0.0161313787710194 0.205060658336387 FALSE ""
100 0 1 7 2461 0.110413007521147 0.110413007521147 0.0121519766220059 FALSE ""
250 0 0.5 43 2462 -0.0680125649008747 0.0680125649008747 0.0058281203929661 FALSE ""
50 0.5 0.25 71 2463 0.430473221194398 0.0695267788056022 0.130239389920745 FALSE ""
100 0.5 1 56 2464 0.547821427459808 0.0478214274598083 0.25839605365275 FALSE ""
250 0 0.5 25 2465 0.062378368601839 0.062378368601839 0.00365977355736553 FALSE ""
250 0.5 1 14 2466 0.4641165650485 0.0358834349515003 0.170101621320483 FALSE ""
50 0.5 1 47 2467 0.547423944889416 0.0474239448894165 0.174037332380652 FALSE ""
50 0 1 97 2468 -0.0425452236193087 0.0425452236193087 0.00161739965163978 FALSE ""
100 0.5 0.5 99 2469 0.443141361253338 0.056858638746662 0.111649384401232 FALSE ""
100 0.5 0.25 31 2470 0.475880989536587 0.024119010463413 0.203977441776114 FALSE ""
250 0.5 1 50 2471 0.465930303138637 0.0340696968613627 0.190399709870055 FALSE ""
250 1 0.5 29 2472 0.953787763510302 0.0462122364896982 0.473124280707131 FALSE ""
100 0 0.25 2 2473 0.00724813860348976 0.00724813860348976 6.34534460819548e-05 FALSE ""
250 1 0.5 38 2474 0.933249105758115 0.0667508942418851 0.443033539617234 FALSE ""
50 0.5 0.25 6 2475 0.413446429008261 0.0865535709917392 0.126934208688 FALSE ""
100 0 0.25 72 2476 0.144715707026653 0.144715707026653 0.0176498354724756 FALSE ""
250 1 0.25 11 2477 1.00118826219612 0.00118826219611545 0.503091727565676 FALSE ""
250 1 0.25 17 2478 1.04511596359526 0.0451159635952567 0.434597902356419 FALSE ""
50 0 1 14 2479 -0.0275644626047172 0.0275644626047172 0.000677494039105517 FALSE ""
100 0.5 0.5 44 2480 0.457911170520928 0.0420888294790717 0.179002844770687 FALSE ""
50 1 0.5 41 2481 0.844918636156375 0.155081363843625 0.358187327014419 FALSE ""
50 1 1 55 2482 0.937630105054634 0.0623698949453656 0.483398516429976 FALSE ""
100 1 0.5 60 2483 1.03779728493849 0.03779728493849 0.504996406979908 FALSE ""
250 0.5 0.5 84 2484 0.538379882965306 0.0383798829653057 0.230744650092763 FALSE ""
50 1 0.5 8 2485 0.951682830042068 0.0483171699579317 0.520145865493302 FALSE ""
100 1 1 68 2486 1.16307398885662 0.163073988856618 0.591541644830166 FALSE ""
250 1 1 32 2487 1.03530815853071 0.0353081585307096 0.521082599442963 FALSE ""
250 0 1 63 2488 -0.0315475479604423 0.0315475479604423 0.00115346825667697 FALSE ""
50 0.5 0.25 59 2489 0.570416470825901 0.0704164708259011 0.20962548231282 FALSE ""
100 1 0.5 97 2490 1.09185536610052 0.0918553661005235 0.561719037895455 FALSE ""
100 0 1 50 2491 -0.0258564611186644 0.0258564611186644 0.000631260933979664 FALSE ""
100 0 0.5 78 2492 0.0781589452561697 0.0781589452561697 0.00533674506452883 FALSE ""
100 0.5 1 47 2493 0.495978441952997 0.00402155804700316 0.188199998069472 FALSE ""
100 0.5 0.5 79 2494 0.527523311145905 0.0275233111459054 0.284597572220082 FALSE ""
100 0.5 0.5 51 2495 0.500184974565758 0.000184974565757945 0.185754037361742 FALSE ""
100 0.5 1 88 2496 0.400496258822443 0.0995037411775567 0.148318622963976 FALSE ""
100 0 0.25 94 2497 0.0236245770584787 0.0236245770584787 0.000594443345890929 FALSE ""
250 1 0.5 7 2498 0.846462033343605 0.153537966656395 0.403581894204924 FALSE ""
250 1 1 77 2499 1.01389881458709 0.0138988145870937 0.471511142186559 FALSE ""
250 1 0.25 51 2500 1.0315505296512 0.0315505296511984 0.54729336058913 FALSE ""
100 0.5 0.25 27 2501 0.374157016244193 0.125842983755807 0.129966685984847 FALSE ""
50 0.5 0.25 57 2502 0.633127333117824 0.133127333117824 0.253445883642495 FALSE ""
50 0.5 0.25 26 2503 0.202906758795376 0.297093241204624 0.0438813619424671 FALSE ""
100 0.5 0.5 11 2504 0.432265345827446 0.067734654172554 0.157893373333686 FALSE ""
250 1 0.5 48 2505 0.888583656554564 0.111416343445436 0.473287896943172 FALSE ""
250 0.5 1 22 2506 0.547048560359309 0.0470485603593095 0.225605942364851 FALSE ""
100 0.5 1 46 2507 0.662413942127051 0.162413942127051 0.304999321337865 FALSE ""
100 0.5 0.25 95 2508 0.514630095473759 0.0146300954737588 0.189515688132031 FALSE ""
100 1 0.25 10 2509 1.06303737869856 0.0630373786985592 0.533128066276496 FALSE ""
50 0 0.5 22 2510 -0.0934648056841451 0.0934648056841451 0.00557453505565015 FALSE ""
250 1 1 100 2511 1.06423374765517 0.0642337476551731 0.614873425372154 FALSE ""
100 0 0.5 88 2512 0.00513316107893602 0.00513316107893602 2.20358874026168e-05 FALSE ""
50 0.5 0.5 23 2513 0.725215755945236 0.225215755945236 0.331256259370029 FALSE ""
50 0.5 0.5 75 2514 0.634839643650057 0.134839643650057 0.300300278886986 FALSE ""
50 1 1 63 2515 0.802369259895381 0.197630740104619 0.394206043196044 FALSE ""
100 0 1 96 2516 0.134448040752005 0.134448040752005 0.0150452871579039 FALSE ""
250 0 1 10 2517 0.00830263681059103 0.00830263681059103 7.58479158629083e-05 FALSE ""
250 0 0.5 31 2518 -0.137797628233841 0.137797628233841 0.0174940470405189 FALSE ""
100 0 0.5 65 2519 -0.279802165427546 0.279802165427546 0.0645945835114073 FALSE ""
100 0.5 0.5 38 2520 0.526654065862256 0.0266540658622558 0.197396867526498 FALSE ""
50 0.5 0.5 45 2521 0.427576391661811 0.0724236083381892 0.143745611956802 FALSE ""
250 0 1 1 2522 -0.0016824398422658 0.0016824398422658 2.34004747734822e-06 FALSE ""
50 0 0.25 78 2523 0.211449055428705 0.211449055428705 0.0389253704601554 FALSE ""
100 0 0.25 5 2524 -0.0231474225342638 0.0231474225342638 0.000512070788945124 FALSE ""
50 1 0.25 93 2525 0.95918186039086 0.04081813960914 0.560794513517148 FALSE ""
250 0 0.25 32 2526 0.000751304633837361 0.000751304633837361 5.26964985390569e-07 FALSE ""
250 1 1 70 2527 1.04104215397424 0.0410421539742358 0.522383552068332 FALSE ""
100 0.5 0.5 34 2528 0.510672432209989 0.0106724322099895 0.234091499444599 FALSE ""
50 0 1 27 2529 -0.11895887283108 0.11895887283108 0.0244169878574766 FALSE ""
50 1 0.25 17 2530 0.816878626388621 0.183121373611379 0.352919371987922 FALSE ""
100 1 0.5 32 2531 1.01953936193246 0.0195393619324644 0.474107012791823 FALSE ""
50 1 1 45 2532 0.940695844583888 0.0593041554161123 0.468323359787811 FALSE ""
100 0.5 0.5 62 2533 0.567164076459739 0.067164076459739 0.220802954293729 FALSE ""
250 0 0.5 86 2534 0.0470257939929197 0.0470257939929197 0.0019897725136877 FALSE ""
250 1 0.5 69 2535 0.930622167808951 0.0693778321910485 0.453055090741034 FALSE ""
250 1 1 54 2536 1.06279526165944 0.0627952616594394 0.565302928674641 FALSE ""
100 0 1 100 2537 -0.205477560972878 0.205477560972878 0.0464659940505676 FALSE ""
50 1 0.25 36 2538 1.09925850642304 0.0992585064230393 0.462480376287132 FALSE ""
250 1 0.25 33 2539 0.956843924470666 0.043156075529334 0.495499200010725 FALSE ""
100 1 0.25 64 2540 0.840378902811676 0.159621097188324 0.308890009068076 FALSE ""
100 0 0.5 36 2541 -0.0536747809192571 0.0536747809192571 0.00468535511889316 FALSE ""
100 0 0.25 69 2542 -0.00192186211353132 0.00192186211353132 3.44867310958792e-06 FALSE ""
50 0 1 39 2543 0.0177245655421097 0.0177245655421097 0.000277082310897805 FALSE ""
250 0 0.5 26 2544 -0.0211177620609656 0.0211177620609656 0.000507246447720323 FALSE ""
50 0.5 1 27 2545 0.465117835490021 0.0348821645099787 0.184384502060657 FALSE ""
50 1 0.25 2 2546 0.945041950532386 0.0549580494676138 0.514860623880879 FALSE ""
100 0.5 0.25 20 2547 0.476748937053552 0.023251062946448 0.149732683309213 FALSE ""
250 0 0.25 48 2548 0.0181745018363877 0.0181745018363877 0.000352013206345479 FALSE ""
50 1 0.25 46 2549 1.00142085664995 0.00142085664994895 0.430669629679844 FALSE ""
250 1 1 89 2550 0.96369799738025 0.0363020026197501 0.466036363556644 FALSE ""
100 0 0.5 74 2551 0.19694093291706 0.19694093291706 0.0420782109821282 FALSE ""
50 0 0.5 56 2552 0.0990287652535631 0.0990287652535631 0.00862923871844227 FALSE ""
50 0.5 0.25 34 2553 0.401213418032629 0.0987865819673707 0.200371683291863 FALSE ""
50 1 0.5 23 2554 0.814379162982509 0.185620837017491 0.329112519987874 FALSE ""
100 1 0.5 1 2555 1.11282420472215 0.112824204722145 0.571587405660997 FALSE ""
50 0 0.25 35 2556 -0.468326160178529 0.468326160178529 0.120447973981258 FALSE ""
100 0 0.25 13 2557 -0.0661620030194263 0.0661620030194263 0.00486485414479187 FALSE ""
